method,estimate,n
beale,0.0376260413192729,3
rating,0.034083238569449684,3
composite,0.03844575230055548,3
pw,0.03813915621228492,3
beale,0.03727531825140655,3
rating,0.034158202403675474,3
composite,0.03856133198644465,3
pw,0.0380823183913037,3
beale,0.0376260413192729,3
rating,0.034083238569449684,3
composite,0.03844575230055548,3
pw,0.0380823183913037,3
beale,0.0376260413192729,3
rating,0.034083238569449684,3
composite,0.03844575230055548,3
pw,0.03813915621228492,3
beale,0.03727531825140655,3
rating,0.034158202403675474,3
composite,0.03856133198644465,3
pw,0.0380823183913037,3
beale,0.0376260413192729,3
rating,0.034083238569449684,3
composite,0.03844575230055548,3
pw,0.0380823183913037,3
beale,0.0376260413192729,3
rating,0.034083238569449684,3
composite,0.03844575230055548,3
pw,0.03813915621228492,3
beale,0.03727531825140655,3
rating,0.034158202403675474,3
composite,0.03856133198644465,3
pw,0.03849680056481672,3
beale,0.037602997787584455,3
rating,0.034402994122883904,3
composite,0.03888396143734739,3
pw,0.03849680056481672,3
beale,0.037602997787584455,3
rating,0.034402994122883904,3
composite,0.03888396143734739,3
pw,0.03813915621228492,3
beale,0.03727531825140655,3
rating,0.034158202403675474,3
composite,0.03856133198644465,3
pw,0.03813915621228492,3
beale,0.03727531825140655,3
rating,0.034158202403675474,3
composite,0.03856133198644465,3
pw,0.03813915621228492,3
beale,0.03727531825140655,3
rating,0.034158202403675474,3
composite,0.03856133198644465,3
pw,0.03849680056481672,3
beale,0.037602997787584455,3
rating,0.034402994122883904,3
composite,0.03888396143734739,3
pw,0.0380823183913037,3
beale,0.0376260413192729,3
rating,0.034083238569449684,3
composite,0.03844575230055548,3
pw,0.03849680056481672,3
beale,0.037602997787584455,3
rating,0.034402994122883904,3
composite,0.03888396143734739,3
pw,0.0380823183913037,3
beale,0.0376260413192729,3
rating,0.034083238569449684,3
composite,0.03844575230055548,3
pw,0.03849680056481672,3
beale,0.037602997787584455,3
rating,0.034402994122883904,3
composite,0.03888396143734739,3
pw,0.03813915621228492,3
beale,0.03727531825140655,3
rating,0.034158202403675474,3
composite,0.03856133198644465,3
pw,0.0380823183913037,3
beale,0.0376260413192729,3
rating,0.034083238569449684,3
composite,0.03844575230055548,3
pw,0.03813915621228492,3
beale,0.03727531825140655,3
rating,0.034158202403675474,3
composite,0.03856133198644465,3
pw,0.0380823183913037,3
beale,0.0376260413192729,3
rating,0.034083238569449684,3
composite,0.03844575230055548,3
pw,0.03849680056481672,3
beale,0.037602997787584455,3
rating,0.034402994122883904,3
composite,0.03888396143734739,3
pw,0.03813915621228492,3
beale,0.03727531825140655,3
rating,0.034158202403675474,3
composite,0.03856133198644465,3
pw,0.0380823183913037,3
beale,0.0376260413192729,3
rating,0.034083238569449684,3
composite,0.03844575230055548,3
pw,0.03849680056481672,3
beale,0.037602997787584455,3
rating,0.034402994122883904,3
composite,0.03888396143734739,3
pw,0.03813915621228492,3
beale,0.03727531825140655,3
rating,0.034158202403675474,3
composite,0.03856133198644465,3
pw,0.03813915621228492,3
beale,0.03727531825140655,3
rating,0.034158202403675474,3
composite,0.03856133198644465,3
pw,0.03813915621228492,3
beale,0.03727531825140655,3
rating,0.034158202403675474,3
composite,0.03856133198644465,3
pw,0.03849680056481672,3
beale,0.037602997787584455,3
rating,0.034402994122883904,3
composite,0.03888396143734739,3
pw,0.03849680056481672,3
beale,0.037602997787584455,3
rating,0.034402994122883904,3
composite,0.03888396143734739,3
pw,0.03849680056481672,3
beale,0.037602997787584455,3
rating,0.034402994122883904,3
composite,0.03888396143734739,3
pw,0.0380823183913037,3
beale,0.0376260413192729,3
rating,0.034083238569449684,3
composite,0.03844575230055548,3
pw,0.03849680056481672,3
beale,0.037602997787584455,3
rating,0.034402994122883904,3
composite,0.03888396143734739,3
pw,0.0380823183913037,3
beale,0.0376260413192729,3
rating,0.034083238569449684,3
composite,0.03844575230055548,3
pw,0.0380823183913037,3
beale,0.0376260413192729,3
rating,0.034083238569449684,3
composite,0.03844575230055548,3
pw,0.03849680056481672,3
beale,0.037602997787584455,3
rating,0.034402994122883904,3
composite,0.03888396143734739,3
pw,0.03813915621228492,3
beale,0.03727531825140655,3
rating,0.034158202403675474,3
composite,0.03856133198644465,3
pw,0.03813915621228492,3
beale,0.03727531825140655,3
rating,0.034158202403675474,3
composite,0.03856133198644465,3
pw,0.03813915621228492,3
beale,0.03727531825140655,3
rating,0.034158202403675474,3
composite,0.03856133198644465,3
pw,0.03813915621228492,3
beale,0.03727531825140655,3
rating,0.034158202403675474,3
composite,0.03856133198644465,3
pw,0.0380823183913037,3
beale,0.0376260413192729,3
rating,0.034083238569449684,3
composite,0.03844575230055548,3
pw,0.03849680056481672,3
beale,0.037602997787584455,3
rating,0.034402994122883904,3
composite,0.03888396143734739,3
pw,0.03813915621228492,3
beale,0.03727531825140655,3
rating,0.034158202403675474,3
composite,0.03856133198644465,3
pw,0.03849680056481672,3
beale,0.037602997787584455,3
rating,0.034402994122883904,3
composite,0.03888396143734739,3
pw,0.03849680056481672,3
beale,0.037602997787584455,3
rating,0.034402994122883904,3
composite,0.03888396143734739,3
pw,0.0380823183913037,3
beale,0.0376260413192729,3
rating,0.034083238569449684,3
composite,0.03844575230055548,3
pw,0.03849680056481672,3
beale,0.037602997787584455,3
rating,0.034402994122883904,3
composite,0.03888396143734739,3
pw,0.0380823183913037,3
beale,0.0376260413192729,3
rating,0.034083238569449684,3
composite,0.03844575230055548,3
pw,0.0380823183913037,3
beale,0.0376260413192729,3
rating,0.034083238569449684,3
composite,0.03844575230055548,3
pw,0.03813915621228492,3
beale,0.03727531825140655,3
rating,0.034158202403675474,3
composite,0.03856133198644465,3
pw,0.03813915621228492,3
beale,0.03727531825140655,3
rating,0.034158202403675474,3
composite,0.03856133198644465,3
pw,0.0380823183913037,3
beale,0.0376260413192729,3
rating,0.034083238569449684,3
composite,0.03844575230055548,3
pw,0.0380823183913037,3
beale,0.0376260413192729,3
rating,0.034083238569449684,3
composite,0.03844575230055548,3
pw,0.0380823183913037,3
beale,0.0376260413192729,3
rating,0.034083238569449684,3
composite,0.03844575230055548,3
pw,0.0380823183913037,3
beale,0.0376260413192729,3
rating,0.034083238569449684,3
composite,0.03844575230055548,3
pw,0.03849680056481672,3
beale,0.037602997787584455,3
rating,0.034402994122883904,3
composite,0.03888396143734739,3
pw,0.0380823183913037,3
beale,0.0376260413192729,3
rating,0.034083238569449684,3
composite,0.03844575230055548,3
pw,0.0380823183913037,3
beale,0.0376260413192729,3
rating,0.034083238569449684,3
composite,0.03844575230055548,3
pw,0.0380823183913037,3
beale,0.0376260413192729,3
rating,0.034083238569449684,3
composite,0.03844575230055548,3
pw,0.03849680056481672,3
beale,0.037602997787584455,3
rating,0.034402994122883904,3
composite,0.03888396143734739,3
pw,0.03849680056481672,3
beale,0.037602997787584455,3
rating,0.034402994122883904,3
composite,0.03888396143734739,3
pw,0.0380823183913037,3
beale,0.0376260413192729,3
rating,0.034083238569449684,3
composite,0.03844575230055548,3
pw,0.03813915621228492,3
beale,0.03727531825140655,3
rating,0.034158202403675474,3
composite,0.03856133198644465,3
pw,0.03849680056481672,3
beale,0.037602997787584455,3
rating,0.034402994122883904,3
composite,0.03888396143734739,3
pw,0.03813915621228492,3
beale,0.03727531825140655,3
rating,0.034158202403675474,3
composite,0.03856133198644465,3
pw,0.03813915621228492,3
beale,0.03727531825140655,3
rating,0.034158202403675474,3
composite,0.03856133198644465,3
pw,0.0380823183913037,3
beale,0.0376260413192729,3
rating,0.034083238569449684,3
composite,0.03844575230055548,3
pw,0.0380823183913037,3
beale,0.0376260413192729,3
rating,0.034083238569449684,3
composite,0.03844575230055548,3
pw,0.03813915621228492,3
beale,0.03727531825140655,3
rating,0.034158202403675474,3
composite,0.03856133198644465,3
pw,0.03813915621228492,3
beale,0.03727531825140655,3
rating,0.034158202403675474,3
composite,0.03856133198644465,3
pw,0.0380823183913037,3
beale,0.0376260413192729,3
rating,0.034083238569449684,3
composite,0.03844575230055548,3
pw,0.03849680056481672,2
beale,0.037602997787584455,2
rating,0.034402994122883904,2
composite,0.03888396143734739,2
pw,0.03849680056481672,2
beale,0.037602997787584455,2
rating,0.034402994122883904,2
composite,0.03888396143734739,2
pw,0.03849680056481672,2
beale,0.037602997787584455,2
rating,0.034402994122883904,2
composite,0.03888396143734739,2
pw,0.03849680056481672,2
beale,0.037602997787584455,2
rating,0.034402994122883904,2
composite,0.03888396143734739,2
pw,0.03813915621228492,2
beale,0.03727531825140655,2
rating,0.034158202403675474,2
composite,0.03856133198644465,2
pw,0.03849680056481672,2
beale,0.037602997787584455,2
rating,0.034402994122883904,2
composite,0.03888396143734739,2
pw,0.03813915621228492,2
beale,0.03727531825140655,2
rating,0.034158202403675474,2
composite,0.03856133198644465,2
pw,0.03813915621228492,2
beale,0.03727531825140655,2
rating,0.034158202403675474,2
composite,0.03856133198644465,2
pw,0.03849680056481672,2
beale,0.037602997787584455,2
rating,0.034402994122883904,2
composite,0.03888396143734739,2
pw,0.03849680056481672,2
beale,0.037602997787584455,2
rating,0.034402994122883904,2
composite,0.03888396143734739,2
pw,0.03849680056481672,2
beale,0.037602997787584455,2
rating,0.034402994122883904,2
composite,0.03888396143734739,2
pw,0.03813915621228492,2
beale,0.03727531825140655,2
rating,0.034158202403675474,2
composite,0.03856133198644465,2
pw,0.03849680056481672,2
beale,0.037602997787584455,2
rating,0.034402994122883904,2
composite,0.03888396143734739,2
pw,0.03813915621228492,2
beale,0.03727531825140655,2
rating,0.034158202403675474,2
composite,0.03856133198644465,2
pw,0.03849680056481672,2
beale,0.037602997787584455,2
rating,0.034402994122883904,2
composite,0.03888396143734739,2
pw,0.03849680056481672,2
beale,0.037602997787584455,2
rating,0.034402994122883904,2
composite,0.03888396143734739,2
pw,0.03813915621228492,2
beale,0.03727531825140655,2
rating,0.034158202403675474,2
composite,0.03856133198644465,2
pw,0.03813915621228492,2
beale,0.03727531825140655,2
rating,0.034158202403675474,2
composite,0.03856133198644465,2
pw,0.03849680056481672,2
beale,0.037602997787584455,2
rating,0.034402994122883904,2
composite,0.03888396143734739,2
pw,0.03849680056481672,2
beale,0.037602997787584455,2
rating,0.034402994122883904,2
composite,0.03888396143734739,2
pw,0.03849680056481672,2
beale,0.037602997787584455,2
rating,0.034402994122883904,2
composite,0.03888396143734739,2
pw,0.03849680056481672,2
beale,0.037602997787584455,2
rating,0.034402994122883904,2
composite,0.03888396143734739,2
pw,0.03813915621228492,2
beale,0.03727531825140655,2
rating,0.034158202403675474,2
composite,0.03856133198644465,2
pw,0.03813915621228492,2
beale,0.03727531825140655,2
rating,0.034158202403675474,2
composite,0.03856133198644465,2
pw,0.03813915621228492,2
beale,0.03727531825140655,2
rating,0.034158202403675474,2
composite,0.03856133198644465,2
pw,0.03849680056481672,2
beale,0.037602997787584455,2
rating,0.034402994122883904,2
composite,0.03888396143734739,2
pw,0.03813915621228492,2
beale,0.03727531825140655,2
rating,0.034158202403675474,2
composite,0.03856133198644465,2
pw,0.03849680056481672,2
beale,0.037602997787584455,2
rating,0.034402994122883904,2
composite,0.03888396143734739,2
pw,0.03813915621228492,2
beale,0.03727531825140655,2
rating,0.034158202403675474,2
composite,0.03856133198644465,2
pw,0.03849680056481672,2
beale,0.037602997787584455,2
rating,0.034402994122883904,2
composite,0.03888396143734739,2
pw,0.03849680056481672,2
beale,0.037602997787584455,2
rating,0.034402994122883904,2
composite,0.03888396143734739,2
pw,0.03813915621228492,2
beale,0.03727531825140655,2
rating,0.034158202403675474,2
composite,0.03856133198644465,2
pw,0.03813915621228492,2
beale,0.03727531825140655,2
rating,0.034158202403675474,2
composite,0.03856133198644465,2
pw,0.03849680056481672,2
beale,0.037602997787584455,2
rating,0.034402994122883904,2
composite,0.03888396143734739,2
pw,0.03849680056481672,2
beale,0.037602997787584455,2
rating,0.034402994122883904,2
composite,0.03888396143734739,2
pw,0.03849680056481672,2
beale,0.037602997787584455,2
rating,0.034402994122883904,2
composite,0.03888396143734739,2
pw,0.03849680056481672,2
beale,0.037602997787584455,2
rating,0.034402994122883904,2
composite,0.03888396143734739,2
pw,0.03813915621228492,2
beale,0.03727531825140655,2
rating,0.034158202403675474,2
composite,0.03856133198644465,2
pw,0.03849680056481672,2
beale,0.037602997787584455,2
rating,0.034402994122883904,2
composite,0.03888396143734739,2
pw,0.03849680056481672,2
beale,0.037602997787584455,2
rating,0.034402994122883904,2
composite,0.03888396143734739,2
pw,0.03813915621228492,2
beale,0.03727531825140655,2
rating,0.034158202403675474,2
composite,0.03856133198644465,2
pw,0.03849680056481672,2
beale,0.037602997787584455,2
rating,0.034402994122883904,2
composite,0.03888396143734739,2
pw,0.03813915621228492,2
beale,0.03727531825140655,2
rating,0.034158202403675474,2
composite,0.03856133198644465,2
pw,0.03849680056481672,2
beale,0.037602997787584455,2
rating,0.034402994122883904,2
composite,0.03888396143734739,2
pw,0.03849680056481672,2
beale,0.037602997787584455,2
rating,0.034402994122883904,2
composite,0.03888396143734739,2
pw,0.03813915621228492,2
beale,0.03727531825140655,2
rating,0.034158202403675474,2
composite,0.03856133198644465,2
pw,0.03813915621228492,2
beale,0.03727531825140655,2
rating,0.034158202403675474,2
composite,0.03856133198644465,2
pw,0.03849680056481672,2
beale,0.037602997787584455,2
rating,0.034402994122883904,2
composite,0.03888396143734739,2
pw,0.03813915621228492,2
beale,0.03727531825140655,2
rating,0.034158202403675474,2
composite,0.03856133198644465,2
pw,0.03849680056481672,2
beale,0.037602997787584455,2
rating,0.034402994122883904,2
composite,0.03888396143734739,2
pw,0.03813915621228492,2
beale,0.03727531825140655,2
rating,0.034158202403675474,2
composite,0.03856133198644465,2
pw,0.03813915621228492,2
beale,0.03727531825140655,2
rating,0.034158202403675474,2
composite,0.03856133198644465,2
pw,0.03849680056481672,2
beale,0.037602997787584455,2
rating,0.034402994122883904,2
composite,0.03888396143734739,2
pw,0.03849680056481672,2
beale,0.037602997787584455,2
rating,0.034402994122883904,2
composite,0.03888396143734739,2
pw,0.03813915621228492,2
beale,0.03727531825140655,2
rating,0.034158202403675474,2
composite,0.03856133198644465,2
pw,0.03813915621228492,2
beale,0.03727531825140655,2
rating,0.034158202403675474,2
composite,0.03856133198644465,2
pw,0.03849680056481672,2
beale,0.037602997787584455,2
rating,0.034402994122883904,2
composite,0.03888396143734739,2
pw,0.03849680056481672,2
beale,0.037602997787584455,2
rating,0.034402994122883904,2
composite,0.03888396143734739,2
pw,0.03813915621228492,2
beale,0.03727531825140655,2
rating,0.034158202403675474,2
composite,0.03856133198644465,2
pw,0.03813915621228492,2
beale,0.03727531825140655,2
rating,0.034158202403675474,2
composite,0.03856133198644465,2
pw,0.03849680056481672,2
beale,0.037602997787584455,2
rating,0.034402994122883904,2
composite,0.03888396143734739,2
pw,0.03813915621228492,2
beale,0.03727531825140655,2
rating,0.034158202403675474,2
composite,0.03856133198644465,2
pw,0.03813915621228492,2
beale,0.03727531825140655,2
rating,0.034158202403675474,2
composite,0.03856133198644465,2
pw,0.03849680056481672,2
beale,0.037602997787584455,2
rating,0.034402994122883904,2
composite,0.03888396143734739,2
pw,0.03849680056481672,2
beale,0.037602997787584455,2
rating,0.034402994122883904,2
composite,0.03888396143734739,2
pw,0.03849680056481672,2
beale,0.037602997787584455,2
rating,0.034402994122883904,2
composite,0.03888396143734739,2
pw,0.03813915621228492,2
beale,0.03727531825140655,2
rating,0.034158202403675474,2
composite,0.03856133198644465,2
pw,0.03813915621228492,2
beale,0.03727531825140655,2
rating,0.034158202403675474,2
composite,0.03856133198644465,2
pw,0.03813915621228492,2
beale,0.03727531825140655,2
rating,0.034158202403675474,2
composite,0.03856133198644465,2
pw,0.03849680056481672,2
beale,0.037602997787584455,2
