method,estimate,n
rating,0.11945684865035358,3
composite,0.1208849733334547,3
pw,0.11986793753431325,3
beale,0.11949785721836079,3
rating,0.11945684865035358,3
composite,0.1208849733334547,3
pw,0.12005969282618988,3
beale,0.11895751680719206,3
rating,0.11962641397841953,3
composite,0.12137022793152298,3
pw,0.12005969282618988,3
beale,0.11895751680719206,3
rating,0.11962641397841953,3
composite,0.12137022793152298,3
pw,0.11974642690813835,3
beale,0.11891414971890293,3
rating,0.11940627585010037,3
composite,0.12139752957918054,3
pw,0.11974642690813835,3
beale,0.11891414971890293,3
rating,0.11940627585010037,3
composite,0.12139752957918054,3
pw,0.12005969282618988,3
beale,0.11895751680719206,3
rating,0.11962641397841953,3
composite,0.12137022793152298,3
pw,0.11986793753431325,3
beale,0.11949785721836079,3
rating,0.11945684865035358,3
composite,0.1208849733334547,3
pw,0.11974642690813835,3
beale,0.11891414971890293,3
rating,0.11940627585010037,3
composite,0.12139752957918054,3
pw,0.12005969282618988,3
beale,0.11895751680719206,3
rating,0.11962641397841953,3
composite,0.12137022793152298,3
pw,0.12005969282618988,3
beale,0.11895751680719206,3
rating,0.11962641397841953,3
composite,0.12137022793152298,3
pw,0.11974642690813835,3
beale,0.11891414971890293,3
rating,0.11940627585010037,3
composite,0.12139752957918054,3
pw,0.12005969282618988,3
beale,0.11895751680719206,3
rating,0.11962641397841953,3
composite,0.12137022793152298,3
pw,0.11986793753431325,3
beale,0.11949785721836079,3
rating,0.11945684865035358,3
composite,0.1208849733334547,3
pw,0.12005969282618988,3
beale,0.11895751680719206,3
rating,0.11962641397841953,3
composite,0.12137022793152298,3
pw,0.11986793753431325,3
beale,0.11949785721836079,3
rating,0.11945684865035358,3
composite,0.1208849733334547,3
pw,0.11986793753431325,3
beale,0.11949785721836079,3
rating,0.11945684865035358,3
composite,0.1208849733334547,3
pw,0.11986793753431325,3
beale,0.11949785721836079,3
rating,0.11945684865035358,3
composite,0.1208849733334547,3
pw,0.11986793753431325,3
beale,0.11949785721836079,3
rating,0.11945684865035358,3
composite,0.1208849733334547,3
pw,0.12005969282618988,3
beale,0.11895751680719206,3
rating,0.11962641397841953,3
composite,0.12137022793152298,3
pw,0.11974642690813835,3
beale,0.11891414971890293,3
rating,0.11940627585010037,3
composite,0.12139752957918054,3
pw,0.11986793753431325,3
beale,0.11949785721836079,3
rating,0.11945684865035358,3
composite,0.1208849733334547,3
pw,0.11986793753431325,3
beale,0.11949785721836079,3
rating,0.11945684865035358,3
composite,0.1208849733334547,3
pw,0.11986793753431325,3
beale,0.11949785721836079,3
rating,0.11945684865035358,3
composite,0.1208849733334547,3
pw,0.11974642690813835,3
beale,0.11891414971890293,3
rating,0.11940627585010037,3
composite,0.12139752957918054,3
pw,0.11974642690813835,3
beale,0.11891414971890293,3
rating,0.11940627585010037,3
composite,0.12139752957918054,3
pw,0.12005969282618988,3
beale,0.11895751680719206,3
rating,0.11962641397841953,3
composite,0.12137022793152298,3
pw,0.11986793753431325,3
beale,0.11949785721836079,3
rating,0.11945684865035358,3
composite,0.1208849733334547,3
pw,0.12005969282618988,3
beale,0.11895751680719206,3
rating,0.11962641397841953,3
composite,0.12137022793152298,3
pw,0.11974642690813835,3
beale,0.11891414971890293,3
rating,0.11940627585010037,3
composite,0.12139752957918054,3
pw,0.11986793753431325,3
beale,0.11949785721836079,3
rating,0.11945684865035358,3
composite,0.1208849733334547,3
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.12005969282618988,2
beale,0.11895751680719206,2
rating,0.11962641397841953,2
composite,0.12137022793152298,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.11974642690813835,2
beale,0.11891414971890293,2
rating,0.11940627585010037,2
composite,0.12139752957918054,2
pw,0.12005969282618988,1
beale,0.11895751680719206,1
rating,0.11962641397841953,1
composite,0.12137022793152298,1
pw,0.12005969282618988,1
beale,0.11895751680719206,1
rating,0.11962641397841953,1
composite,0.12137022793152298,1
pw,0.12005969282618988,1
beale,0.11895751680719206,1
rating,0.11962641397841953,1
composite,0.12137022793152298,1
pw,0.12005969282618988,1
beale,0.11895751680719206,1
rating,0.11962641397841953,1
composite,0.12137022793152298,1
pw,0.12005969282618988,1
beale,0.11895751680719206,1
rating,0.11962641397841953,1
composite,0.12137022793152298,1
pw,0.12005969282618988,1
beale,0.11895751680719206,1
rating,0.11962641397841953,1
composite,0.12137022793152298,1
pw,0.12005969282618988,1
beale,0.11895751680719206,1
rating,0.11962641397841953,1
composite,0.12137022793152298,1
pw,0.12005969282618988,1
beale,0.11895751680719206,1
rating,0.11962641397841953,1
composite,0.12137022793152298,1
pw,0.12005969282618988,1
beale,0.11895751680719206,1
rating,0.11962641397841953,1
composite,0.12137022793152298,1
pw,0.12005969282618988,1
beale,0.11895751680719206,1
rating,0.11962641397841953,1
composite,0.12137022793152298,1
pw,0.12005969282618988,1
beale,0.11895751680719206,1
rating,0.11962641397841953,1
composite,0.12137022793152298,1
pw,0.12005969282618988,1
beale,0.11895751680719206,1
rating,0.11962641397841953,1
composite,0.12137022793152298,1
pw,0.12005969282618988,1
beale,0.11895751680719206,1
rating,0.11962641397841953,1
composite,0.12137022793152298,1
pw,0.12005969282618988,1
beale,0.11895751680719206,1
rating,0.11962641397841953,1
composite,0.12137022793152298,1
pw,0.12005969282618988,1
beale,0.11895751680719206,1
rating,0.11962641397841953,1
composite,0.12137022793152298,1
pw,0.12005969282618988,1
beale,0.11895751680719206,1
